Entity,Code,Day,people_vaccinated
Upper middle income,,2021-01-07,871974
Upper middle income,,2021-01-08,897574
Upper middle income,,2021-01-09,905018
Upper middle income,,2021-01-10,913824
Upper middle income,,2021-01-11,920272
Upper middle income,,2021-01-12,927838
Upper middle income,,2021-01-13,1228844
Upper middle income,,2021-01-14,1375822
Upper middle income,,2021-01-15,1476791
Upper middle income,,2021-01-16,1522666
Upper middle income,,2021-01-17,1530618
Upper middle income,,2021-01-18,1553456
Upper middle income,,2021-01-19,1566917
Upper middle income,,2021-01-20,1855931
Upper middle income,,2021-01-21,2055565
Upper middle income,,2021-01-22,2398179
Upper middle income,,2021-01-23,2769724
Upper middle income,,2021-01-24,2917688
Upper middle income,,2021-01-25,3094093
Upper middle income,,2021-01-26,3402077
Upper middle income,,2021-01-27,3801254
Upper middle income,,2021-01-28,4229841
Upper middle income,,2021-01-29,4508987
Upper middle income,,2021-01-30,4862854
Upper middle income,,2021-01-31,5006823
Upper middle income,,2021-02-01,5116232
Upper middle income,,2021-02-02,5419234
Upper middle income,,2021-02-03,5722680
Upper middle income,,2021-02-04,6365089
Upper middle income,,2021-02-05,6428327
Upper middle income,,2021-02-06,6863607
Upper middle income,,2021-02-07,7026566
Upper middle income,,2021-02-08,7112221
Upper middle income,,2021-02-09,7363816
Upper middle income,,2021-02-10,7859552
Upper middle income,,2021-02-11,8245661
Upper middle income,,2021-02-12,11733588
Upper middle income,,2021-02-13,12351072
Upper middle income,,2021-02-14,12644687
Upper middle income,,2021-02-15,13027311
Upper middle income,,2021-02-16,13860286
Upper middle income,,2021-02-17,14535535
Upper middle income,,2021-02-18,15322726
Upper middle income,,2021-02-19,16108019
Upper middle income,,2021-02-20,16530911
Upper middle income,,2021-02-21,16670510
Upper middle income,,2021-02-22,17043444
Upper middle income,,2021-02-23,17768513
Upper middle income,,2021-02-24,18458693
Upper middle income,,2021-02-25,19132538
Upper middle income,,2021-02-26,19822446
Upper middle income,,2021-02-27,20301427
Upper middle income,,2021-02-28,20598065
Upper middle income,,2021-03-01,21217013
Upper middle income,,2021-03-02,25325620
Upper middle income,,2021-03-03,26463196
Upper middle income,,2021-03-04,27526083
Upper middle income,,2021-03-05,28590316
Upper middle income,,2021-03-06,28966720
Upper middle income,,2021-03-07,29675374
Upper middle income,,2021-03-08,29973606
Upper middle income,,2021-03-09,30715041
Upper middle income,,2021-03-10,32541311
Upper middle income,,2021-03-11,33394619
Upper middle income,,2021-03-12,34643852
Upper middle income,,2021-03-13,36244923
Upper middle income,,2021-03-14,36621807
Upper middle income,,2021-03-15,37609181
Upper middle income,,2021-03-16,38218212
Upper middle income,,2021-03-17,39614084
Upper middle income,,2021-03-18,40537369
Upper middle income,,2021-03-19,41578311
Upper middle income,,2021-03-20,42841943
Upper middle income,,2021-03-21,43222989
Upper middle income,,2021-03-22,44108428
Upper middle income,,2021-03-23,46111326
Upper middle income,,2021-03-24,47371059
Upper middle income,,2021-03-25,48504670
Upper middle income,,2021-03-26,49956412
Upper middle income,,2021-03-27,50866536
Upper middle income,,2021-03-28,51463286
Upper middle income,,2021-03-29,53678788
Upper middle income,,2021-03-30,54536698
Upper middle income,,2021-03-31,57492610
Upper middle income,,2021-04-01,58520551
Upper middle income,,2021-04-02,60898695
Upper middle income,,2021-04-03,61978246
Upper middle income,,2021-04-04,62665131
Upper middle income,,2021-04-05,64013593
Upper middle income,,2021-04-06,66132351
Upper middle income,,2021-04-07,68441448
Upper middle income,,2021-04-08,70840520
Upper middle income,,2021-04-09,72440076
Upper middle income,,2021-04-10,74720365
Upper middle income,,2021-04-11,75315349
Upper middle income,,2021-04-12,77027917
Upper middle income,,2021-04-13,81037967
Upper middle income,,2021-04-14,83351521
Upper middle income,,2021-04-15,84532662
Upper middle income,,2021-04-16,85817327
Upper middle income,,2021-04-17,86568287
Upper middle income,,2021-04-18,87481381
Upper middle income,,2021-04-19,88687757
Upper middle income,,2021-04-20,89801515
Upper middle income,,2021-04-21,91120436
Upper middle income,,2021-04-22,92815435
Upper middle income,,2021-04-23,95237415
Upper middle income,,2021-04-24,96553788
Upper middle income,,2021-04-25,97278781
Upper middle income,,2021-04-26,98473857
Upper middle income,,2021-04-27,100045775
Upper middle income,,2021-04-28,102235023
Upper middle income,,2021-04-29,103900324
Upper middle income,,2021-04-30,105236575
Upper middle income,,2021-05-01,105909108
Upper middle income,,2021-05-02,106375236
Upper middle income,,2021-05-03,107341371
Upper middle income,,2021-05-04,109714487
Upper middle income,,2021-05-05,111579144
Upper middle income,,2021-05-06,113283809
Upper middle income,,2021-05-07,115213895
Upper middle income,,2021-05-08,115815471
Upper middle income,,2021-05-09,116253976
Upper middle income,,2021-05-10,117706784
Upper middle income,,2021-05-11,120160346
Upper middle income,,2021-05-12,122203265
Upper middle income,,2021-05-13,123938045
Upper middle income,,2021-05-14,125971101
Upper middle income,,2021-05-15,127296386
Upper middle income,,2021-05-16,128625699
Upper middle income,,2021-05-17,130426867
Upper middle income,,2021-05-18,133282367
Upper middle income,,2021-05-19,135601539
Upper middle income,,2021-05-20,138327070
Upper middle income,,2021-05-21,140145887
Upper middle income,,2021-05-22,141680945
Upper middle income,,2021-05-23,142728437
Upper middle income,,2021-05-24,144731318
Upper middle income,,2021-05-25,151984196
Upper middle income,,2021-05-26,153783606
Upper middle income,,2021-05-27,154823645
Uruguay,URY,2021-02-27,374
Uruguay,URY,2021-02-28,375
Uruguay,URY,2021-03-01,18395
Uruguay,URY,2021-03-02,33123
Uruguay,URY,2021-03-03,54419
Uruguay,URY,2021-03-04,63392
Uruguay,URY,2021-03-05,72585
Uruguay,URY,2021-03-06,72586
Uruguay,URY,2021-03-07,72586
Uruguay,URY,2021-03-08,100723
Uruguay,URY,2021-03-09,122550
Uruguay,URY,2021-03-10,147712
Uruguay,URY,2021-03-11,170122
Uruguay,URY,2021-03-12,192855
Uruguay,URY,2021-03-13,203274
Uruguay,URY,2021-03-14,203275
Uruguay,URY,2021-03-15,214532
Uruguay,URY,2021-03-16,221190
Uruguay,URY,2021-03-17,229079
Uruguay,URY,2021-03-18,265594
Uruguay,URY,2021-03-19,301882
Uruguay,URY,2021-03-20,314362
Uruguay,URY,2021-03-21,314381
Uruguay,URY,2021-03-22,353196
Uruguay,URY,2021-03-23,389686
Uruguay,URY,2021-03-24,425096
Uruguay,URY,2021-03-25,468545
Uruguay,URY,2021-03-26,509664
Uruguay,URY,2021-03-27,522457
Uruguay,URY,2021-03-28,522466
Uruguay,URY,2021-03-29,559004
Uruguay,URY,2021-03-30,596816
Uruguay,URY,2021-03-31,622671
Uruguay,URY,2021-04-01,663677
Uruguay,URY,2021-04-02,704237
Uruguay,URY,2021-04-03,716835
Uruguay,URY,2021-04-04,717186
Uruguay,URY,2021-04-05,727680
Uruguay,URY,2021-04-06,749796
Uruguay,URY,2021-04-07,770887
Uruguay,URY,2021-04-08,798083
Uruguay,URY,2021-04-09,808486
Uruguay,URY,2021-04-10,825641
Uruguay,URY,2021-04-11,825762
Uruguay,URY,2021-04-12,872473
Uruguay,URY,2021-04-13,918928
Uruguay,URY,2021-04-14,966016
Uruguay,URY,2021-04-15,996581
Uruguay,URY,2021-04-16,1025979
Uruguay,URY,2021-04-17,1050626
Uruguay,URY,2021-04-18,1063228
Uruguay,URY,2021-04-19,1071821
Uruguay,URY,2021-04-20,1081873
Uruguay,URY,2021-04-21,1091348
Uruguay,URY,2021-04-22,1100940
Uruguay,URY,2021-04-23,1113337
Uruguay,URY,2021-04-24,1122340
Uruguay,URY,2021-04-25,1123099
Uruguay,URY,2021-04-26,1132434
Uruguay,URY,2021-04-27,1141157
Uruguay,URY,2021-04-28,1149611
Uruguay,URY,2021-04-29,1157323
Uruguay,URY,2021-04-30,1165669
Uruguay,URY,2021-05-01,1165706
Uruguay,URY,2021-05-02,1165904
Uruguay,URY,2021-05-03,1179637
Uruguay,URY,2021-05-04,1191957
Uruguay,URY,2021-05-05,1203170
Uruguay,URY,2021-05-06,1213970
Uruguay,URY,2021-05-07,1224381
Uruguay,URY,2021-05-08,1226553
Uruguay,URY,2021-05-09,1228151
Uruguay,URY,2021-05-10,1236574
Uruguay,URY,2021-05-11,1243351
Uruguay,URY,2021-05-12,1247977
Uruguay,URY,2021-05-13,1287006
Uruguay,URY,2021-05-14,1318558
Uruguay,URY,2021-05-15,1345370
Uruguay,URY,2021-05-16,1353613
Uruguay,URY,2021-05-17,1401145
Uruguay,URY,2021-05-18,1444789
Uruguay,URY,2021-05-19,1482956
Uruguay,URY,2021-05-20,1523893
Uruguay,URY,2021-05-21,1559115
Uruguay,URY,2021-05-22,1571246
Uruguay,URY,2021-05-23,1572409
Uruguay,URY,2021-05-24,1608652
Uruguay,URY,2021-05-25,1618128
Uruguay,URY,2021-05-26,1677887
Uruguay,URY,2021-05-27,1713098
Uzbekistan,UZB,2021-03-31,0
Uzbekistan,UZB,2021-04-06,35000
Uzbekistan,UZB,2021-04-11,148642
Uzbekistan,UZB,2021-04-14,256958
